period,od_index,flow,route,n_attractive_lines,own_headway_min,combined_headway_min,wait_now_min,wait_hyperpath_min,saving_min,flow_weighted_saving
midday,16026,0.2318733303566699,004,2,30.0,15.0,10.5,6.75,7.5,1.7390499776750243
midday,16027,1.0820755416644594,010,4,30.0,5.0,10.5,2.5,16.0,17.31320866663135
midday,16028,0.7729111011888996,010,4,30.0,5.0,10.5,2.5,16.0,12.366577619022394
midday,16029,3.6326821755878282,002,2,27.692307692307693,14.400000000000002,9.923076923076923,6.6000000000000005,6.646153846153846,24.143364613137564
midday,16030,0.2318733303566699,002,2,27.692307692307693,14.400000000000002,9.923076923076923,6.6000000000000005,6.646153846153846,1.5410658263704828
midday,16031,0.3864555505944498,002,2,27.692307692307693,14.400000000000002,9.923076923076923,6.6000000000000005,6.646153846153846,2.5684430439508046
midday,16032,0.3864555505944498,002,2,27.692307692307693,14.400000000000002,9.923076923076923,6.6000000000000005,6.646153846153846,2.5684430439508046
midday,16032,0.3864555505944498,001,2,30.0,15.0,10.5,6.75,7.5,2.8984166294583735
midday,16033,0.3864555505944498,002,2,27.692307692307693,14.400000000000002,9.923076923076923,6.6000000000000005,6.646153846153846,2.5684430439508046
midday,16033,0.3864555505944498,007,6,30.0,4.285714285714286,10.5,2.142857142857143,16.714285714285715,6.459328488507233
midday,16034,2.937062184517819,002,2,27.692307692307693,14.400000000000002,9.923076923076923,6.6000000000000005,6.646153846153846,19.520167134026117
midday,16035,0.2318733303566699,002,2,27.692307692307693,14.400000000000002,9.923076923076923,6.6000000000000005,6.646153846153846,1.5410658263704828
midday,16036,0.2318733303566699,002,2,27.692307692307693,14.400000000000002,9.923076923076923,6.6000000000000005,6.646153846153846,1.5410658263704828
midday,16036,0.2318733303566699,022,2,31.875,22.5,10.96875,8.625,4.6875,1.0869062360468902
midday,16037,0.30916444047555985,002,2,27.692307692307693,14.400000000000002,9.923076923076923,6.6000000000000005,6.646153846153846,2.054754435160644
midday,16038,0.4637466607133398,002,2,27.692307692307693,14.400000000000002,9.923076923076923,6.6000000000000005,6.646153846153846,3.0821316527409657
midday,16039,1.3139488720211294,002,2,27.692307692307693,14.400000000000002,9.923076923076923,6.6000000000000005,6.646153846153846,8.732706349432737
midday,16040,0.30916444047555985,002,2,27.692307692307693,14.400000000000002,9.923076923076923,6.6000000000000005,6.646153846153846,2.054754435160644
midday,16041,0.4637466607133398,002,2,27.692307692307693,14.400000000000002,9.923076923076923,6.6000000000000005,6.646153846153846,3.0821316527409657
midday,16042,0.2318733303566699,002,2,27.692307692307693,14.400000000000002,9.923076923076923,6.6000000000000005,6.646153846153846,1.5410658263704828
midday,16043,0.3864555505944498,002,2,27.692307692307693,14.400000000000002,9.923076923076923,6.6000000000000005,6.646153846153846,2.5684430439508046
midday,16044,0.3864555505944498,002,2,27.692307692307693,14.400000000000002,9.923076923076923,6.6000000000000005,6.646153846153846,2.5684430439508046
midday,16044,0.3864555505944498,007,2,30.0,10.0,10.5,5.0,11.0,4.251011056538948
midday,16045,0.2318733303566699,002,2,27.692307692307693,14.400000000000002,9.923076923076923,6.6000000000000005,6.646153846153846,1.5410658263704828
midday,16046,0.2318733303566699,002,2,27.692307692307693,14.400000000000002,9.923076923076923,6.6000000000000005,6.646153846153846,1.5410658263704828
midday,16046,0.2318733303566699,005,2,60.0,30.0,18.0,10.5,15.0,3.4780999553500487
midday,16047,0.4637466607133398,002,2,27.692307692307693,14.400000000000002,9.923076923076923,6.6000000000000005,6.646153846153846,3.0821316527409657
midday,16049,0.30916444047555985,002,2,27.692307692307693,14.400000000000002,9.923076923076923,6.6000000000000005,6.646153846153846,2.054754435160644
midday,16049,0.30916444047555985,010,4,30.0,5.0,10.5,2.5,16.0,4.946631047608958
midday,16051,0.2318733303566699,002,2,27.692307692307693,14.400000000000002,9.923076923076923,6.6000000000000005,6.646153846153846,1.5410658263704828
midday,16052,1.7776955327344692,002,2,27.692307692307693,14.400000000000002,9.923076923076923,6.6000000000000005,6.646153846153846,11.814838002173703
midday,16053,0.9274933214266796,002,2,27.692307692307693,14.400000000000002,9.923076923076923,6.6000000000000005,6.646153846153846,6.164263305481931
midday,16054,3.4780999553500482,010,4,30.0,5.0,10.5,2.5,16.0,55.64959928560077
midday,16054,3.4780999553500482,001,2,30.0,15.0,10.5,6.75,7.5,26.085749665125363
midday,16055,0.3864555505944498,010,4,30.0,5.0,10.5,2.5,16.0,6.183288809511197
midday,16056,0.3864555505944498,010,4,30.0,5.0,10.5,2.5,16.0,6.183288809511197
midday,16057,0.4637466607133398,010,4,30.0,5.0,10.5,2.5,16.0,7.419946571413437
midday,16057,0.4637466607133398,001,2,30.0,15.0,10.5,6.75,7.5,3.4780999553500487
midday,16058,0.2318733303566699,010,4,30.0,5.0,10.5,2.5,16.0,3.7099732857067185
midday,16059,0.2318733303566699,010,4,30.0,5.0,10.5,2.5,16.0,3.7099732857067185
midday,16060,2.5506066339233686,010,4,30.0,5.0,10.5,2.5,16.0,40.8097061427739
midday,16061,0.5410377708322297,010,4,30.0,5.0,10.5,2.5,16.0,8.656604333315675
midday,16062,0.2318733303566699,010,4,30.0,5.0,10.5,2.5,16.0,3.7099732857067185
midday,16062,0.2318733303566699,006,4,14.693877551020408,5.901639344262295,6.673469387755102,2.9508196721311477,7.445299431247908,1.7263663746260727
midday,16063,2.086859973210029,010,4,30.0,5.0,10.5,2.5,16.0,33.389759571360464
midday,16063,2.086859973210029,006,4,14.693877551020408,5.901639344262295,6.673469387755102,2.9508196721311477,7.445299431247908,15.537297371634654
midday,16064,0.2318733303566699,010,4,30.0,5.0,10.5,2.5,16.0,3.7099732857067185
midday,16065,0.3864555505944498,010,4,30.0,5.0,10.5,2.5,16.0,6.183288809511197
midday,16065,0.3864555505944498,006,2,14.693877551020408,9.72972972972973,6.673469387755102,4.864864864864865,3.6172090457804735,1.3978905134023172
midday,16066,0.5410377708322297,010,4,30.0,5.0,10.5,2.5,16.0,8.656604333315675
midday,16066,0.5410377708322297,022,3,28.125,11.25,10.03125,5.625,8.8125,4.767895355459024
midday,16067,0.2318733303566699,010,4,30.0,5.0,10.5,2.5,16.0,3.7099732857067185
midday,16068,0.2318733303566699,010,2,30.0,10.0,10.5,5.0,11.0,2.550606633923369
midday,16069,0.30916444047555985,010,4,30.0,5.0,10.5,2.5,16.0,4.946631047608958
midday,16069,0.30916444047555985,007,2,30.0,10.0,10.5,5.0,11.0,3.4008088452311585
midday,16070,0.2318733303566699,010,4,30.0,5.0,10.5,2.5,16.0,3.7099732857067185
midday,16071,0.3864555505944498,010,4,30.0,5.0,10.5,2.5,16.0,6.183288809511197
midday,16071,0.3864555505944498,002,2,27.692307692307693,14.400000000000002,9.923076923076923,6.6000000000000005,6.646153846153846,2.5684430439508046
midday,16072,0.3864555505944498,010,4,30.0,5.0,10.5,2.5,16.0,6.183288809511197
midday,16072,0.3864555505944498,002,2,27.692307692307693,14.400000000000002,9.923076923076923,6.6000000000000005,6.646153846153846,2.5684430439508046
midday,16073,0.2318733303566699,010,2,30.0,10.0,10.5,5.0,11.0,2.550606633923369
midday,16074,0.8502022113077896,010,4,30.0,5.0,10.5,2.5,16.0,13.603235380924634
midday,16075,0.3864555505944498,010,4,30.0,5.0,10.5,2.5,16.0,6.183288809511197
midday,16076,1.2366577619022394,010,4,30.0,5.0,10.5,2.5,16.0,19.78652419043583
midday,16076,1.2366577619022394,001,2,30.0,15.0,10.5,6.75,7.5,9.274933214266795
midday,16077,0.2318733303566699,010,4,30.0,5.0,10.5,2.5,16.0,3.7099732857067185
midday,16078,0.2318733303566699,010,4,30.0,5.0,10.5,2.5,16.0,3.7099732857067185
midday,16079,0.3864555505944498,010,4,30.0,5.0,10.5,2.5,16.0,6.183288809511197
midday,16080,1.6231133124966892,010,4,30.0,5.0,10.5,2.5,16.0,25.969812999947028
midday,16081,0.2318733303566699,010,4,30.0,5.0,10.5,2.5,16.0,3.7099732857067185
midday,16082,0.4637466607133398,010,4,30.0,5.0,10.5,2.5,16.0,7.419946571413437
midday,16083,0.2318733303566699,010,4,30.0,5.0,10.5,2.5,16.0,3.7099732857067185
midday,16084,0.8502022113077896,010,4,30.0,5.0,10.5,2.5,16.0,13.603235380924634
midday,16084,0.8502022113077896,006,4,14.693877551020408,5.901639344262295,6.673469387755102,2.9508196721311477,7.445299431247908,6.330010040295599
midday,16085,0.2318733303566699,010,4,30.0,5.0,10.5,2.5,16.0,3.7099732857067185
midday,16086,0.30916444047555985,010,4,30.0,5.0,10.5,2.5,16.0,4.946631047608958
midday,16086,0.30916444047555985,006,2,14.693877551020408,9.72972972972973,6.673469387755102,4.864864864864865,3.6172090457804735,1.1183124107218538
midday,16087,0.2318733303566699,010,4,30.0,5.0,10.5,2.5,16.0,3.7099732857067185
midday,16088,0.30916444047555985,010,4,30.0,5.0,10.5,2.5,16.0,4.946631047608958
midday,16088,0.30916444047555985,004,2,30.0,15.0,10.5,6.75,7.5,2.318733303566699
midday,16089,0.2318733303566699,010,4,30.0,5.0,10.5,2.5,16.0,3.7099732857067185
midday,16090,0.2318733303566699,010,4,30.0,5.0,10.5,2.5,16.0,3.7099732857067185
midday,16091,0.2318733303566699,010,4,30.0,5.0,10.5,2.5,16.0,3.7099732857067185
midday,16092,0.3864555505944498,010,4,30.0,5.0,10.5,2.5,16.0,6.183288809511197
midday,16093,0.6956199910700097,010,2,30.0,10.0,10.5,5.0,11.0,7.651819901770107
midday,16094,0.30916444047555985,010,4,30.0,5.0,10.5,2.5,16.0,4.946631047608958
midday,16094,0.30916444047555985,007,2,30.0,10.0,10.5,5.0,11.0,3.4008088452311585
midday,16095,0.2318733303566699,010,4,30.0,5.0,10.5,2.5,16.0,3.7099732857067185
midday,16096,0.4637466607133398,010,4,30.0,5.0,10.5,2.5,16.0,7.419946571413437
midday,16098,0.2318733303566699,010,4,30.0,5.0,10.5,2.5,16.0,3.7099732857067185
midday,16098,0.2318733303566699,002,2,27.692307692307693,14.400000000000002,9.923076923076923,6.6000000000000005,6.646153846153846,1.5410658263704828
midday,16099,0.30916444047555985,010,4,30.0,5.0,10.5,2.5,16.0,4.946631047608958
midday,16100,0.6956199910700097,010,4,30.0,5.0,10.5,2.5,16.0,11.129919857120155
midday,16101,0.30916444047555985,010,4,30.0,5.0,10.5,2.5,16.0,4.946631047608958
midday,16102,0.30916444047555985,010,4,30.0,5.0,10.5,2.5,16.0,4.946631047608958
midday,16103,0.3864555505944498,010,2,30.0,10.0,10.5,5.0,11.0,4.251011056538948
midday,16104,0.2318733303566699,010,2,30.0,10.0,10.5,5.0,11.0,2.550606633923369
midday,16105,0.5410377708322297,010,4,30.0,5.0,10.5,2.5,16.0,8.656604333315675
midday,16105,0.5410377708322297,004,2,30.0,15.0,10.5,6.75,7.5,4.057783281241723
midday,16106,1.0820755416644594,010,4,30.0,5.0,10.5,2.5,16.0,17.31320866663135
midday,16107,0.2318733303566699,010,2,30.0,10.0,10.5,5.0,11.0,2.550606633923369
midday,16108,0.30916444047555985,010,4,30.0,5.0,10.5,2.5,16.0,4.946631047608958
midday,16109,1.0820755416644594,010,4,30.0,5.0,10.5,2.5,16.0,17.31320866663135
midday,16110,0.2318733303566699,002,2,27.692307692307693,14.400000000000002,9.923076923076923,6.6000000000000005,6.646153846153846,1.5410658263704828
midday,16111,1.0047844315455696,002,2,27.692307692307693,14.400000000000002,9.923076923076923,6.6000000000000005,6.646153846153846,6.677951914272093
midday,16112,0.2318733303566699,002,2,27.692307692307693,14.400000000000002,9.923076923076923,6.6000000000000005,6.646153846153846,1.5410658263704828
midday,16113,0.2318733303566699,002,2,27.692307692307693,14.400000000000002,9.923076923076923,6.6000000000000005,6.646153846153846,1.5410658263704828
midday,16114,1.0820755416644594,002,2,27.692307692307693,14.400000000000002,9.923076923076923,6.6000000000000005,6.646153846153846,7.191640523062253
midday,16115,0.5410377708322297,002,2,27.692307692307693,14.400000000000002,9.923076923076923,6.6000000000000005,6.646153846153846,3.5958202615311263
midday,16116,1.0820755416644594,002,2,27.692307692307693,14.400000000000002,9.923076923076923,6.6000000000000005,6.646153846153846,7.191640523062253
midday,16117,0.30916444047555985,002,2,27.692307692307693,14.400000000000002,9.923076923076923,6.6000000000000005,6.646153846153846,2.054754435160644
midday,16118,0.3864555505944498,002,2,27.692307692307693,14.400000000000002,9.923076923076923,6.6000000000000005,6.646153846153846,2.5684430439508046
midday,16119,0.2318733303566699,002,2,27.692307692307693,14.400000000000002,9.923076923076923,6.6000000000000005,6.646153846153846,1.5410658263704828
midday,16121,0.6183288809511197,002,2,27.692307692307693,14.400000000000002,9.923076923076923,6.6000000000000005,6.646153846153846,4.109508870321288
midday,16122,0.4637466607133398,002,2,27.692307692307693,14.400000000000002,9.923076923076923,6.6000000000000005,6.646153846153846,3.0821316527409657
midday,16123,0.3864555505944498,002,2,27.692307692307693,14.400000000000002,9.923076923076923,6.6000000000000005,6.646153846153846,2.5684430439508046
midday,16124,0.3864555505944498,002,2,27.692307692307693,14.400000000000002,9.923076923076923,6.6000000000000005,6.646153846153846,2.5684430439508046
midday,16126,0.4637466607133398,002,2,27.692307692307693,14.400000000000002,9.923076923076923,6.6000000000000005,6.646153846153846,3.0821316527409657
midday,16127,0.2318733303566699,002,2,27.692307692307693,14.400000000000002,9.923076923076923,6.6000000000000005,6.646153846153846,1.5410658263704828
midday,16127,0.2318733303566699,001,2,30.0,15.0,10.5,6.75,7.5,1.7390499776750243
midday,16128,0.2318733303566699,002,2,27.692307692307693,14.400000000000002,9.923076923076923,6.6000000000000005,6.646153846153846,1.5410658263704828
midday,16129,0.2318733303566699,002,2,27.692307692307693,14.400000000000002,9.923076923076923,6.6000000000000005,6.646153846153846,1.5410658263704828
midday,16130,0.30916444047555985,002,2,27.692307692307693,14.400000000000002,9.923076923076923,6.6000000000000005,6.646153846153846,2.054754435160644
midday,16130,0.30916444047555985,010,4,30.0,5.0,10.5,2.5,16.0,4.946631047608958
midday,16131,0.30916444047555985,002,2,27.692307692307693,14.400000000000002,9.923076923076923,6.6000000000000005,6.646153846153846,2.054754435160644
midday,16131,0.30916444047555985,005,2,60.0,30.0,18.0,10.5,15.0,4.637466607133398
midday,16132,0.2318733303566699,002,2,27.692307692307693,14.400000000000002,9.923076923076923,6.6000000000000005,6.646153846153846,1.5410658263704828
midday,16133,0.3864555505944498,002,2,27.692307692307693,14.400000000000002,9.923076923076923,6.6000000000000005,6.646153846153846,2.5684430439508046
midday,16137,0.6183288809511197,002,2,27.692307692307693,14.400000000000002,9.923076923076923,6.6000000000000005,6.646153846153846,4.109508870321288
midday,16142,0.2318733303566699,002,2,27.692307692307693,14.400000000000002,9.923076923076923,6.6000000000000005,6.646153846153846,1.5410658263704828
midday,16143,0.4637466607133398,002,2,27.692307692307693,14.400000000000002,9.923076923076923,6.6000000000000005,6.646153846153846,3.0821316527409657
midday,16143,0.4637466607133398,004,2,30.0,15.0,10.5,6.75,7.5,3.4780999553500487
midday,16144,1.1593666517833494,002,2,27.692307692307693,14.400000000000002,9.923076923076923,6.6000000000000005,6.646153846153846,7.705329131852414
midday,16145,0.30916444047555985,002,2,27.692307692307693,14.400000000000002,9.923076923076923,6.6000000000000005,6.646153846153846,2.054754435160644
midday,16146,0.6956199910700097,002,2,27.692307692307693,14.400000000000002,9.923076923076923,6.6000000000000005,6.646153846153846,4.6231974791114485
midday,16147,0.2318733303566699,010,4,30.0,5.0,10.5,2.5,16.0,3.7099732857067185
midday,16148,0.7729111011888996,010,4,30.0,5.0,10.5,2.5,16.0,12.366577619022394
midday,16148,0.7729111011888996,001,2,30.0,15.0,10.5,6.75,7.5,5.796833258916747
midday,16149,0.2318733303566699,010,4,30.0,5.0,10.5,2.5,16.0,3.7099732857067185
midday,16149,0.2318733303566699,101,2,30.0,15.0,10.5,6.75,7.5,1.7390499776750243
midday,16150,0.30916444047555985,010,4,30.0,5.0,10.5,2.5,16.0,4.946631047608958
midday,16151,0.2318733303566699,010,4,30.0,5.0,10.5,2.5,16.0,3.7099732857067185
midday,16152,0.5410377708322297,010,4,30.0,5.0,10.5,2.5,16.0,8.656604333315675
midday,16153,0.4637466607133398,010,4,30.0,5.0,10.5,2.5,16.0,7.419946571413437
midday,16154,0.2318733303566699,010,4,30.0,5.0,10.5,2.5,16.0,3.7099732857067185
midday,16155,0.2318733303566699,010,4,30.0,5.0,10.5,2.5,16.0,3.7099732857067185
midday,16156,1.932277752972249,010,4,30.0,5.0,10.5,2.5,16.0,30.916444047555984
midday,16157,0.30916444047555985,010,4,30.0,5.0,10.5,2.5,16.0,4.946631047608958
midday,16158,0.2318733303566699,010,4,30.0,5.0,10.5,2.5,16.0,3.7099732857067185
midday,16159,0.2318733303566699,010,4,30.0,5.0,10.5,2.5,16.0,3.7099732857067185
midday,16160,0.7729111011888996,010,4,30.0,5.0,10.5,2.5,16.0,12.366577619022394
midday,16160,0.7729111011888996,006,4,14.693877551020408,5.901639344262295,6.673469387755102,2.9508196721311477,7.445299431247908,5.754554582086908
midday,16161,0.4637466607133398,010,4,30.0,5.0,10.5,2.5,16.0,7.419946571413437
midday,16161,0.4637466607133398,006,2,14.693877551020408,9.72972972972973,6.673469387755102,4.864864864864865,3.6172090457804735,1.677468616082781
midday,16162,0.2318733303566699,010,4,30.0,5.0,10.5,2.5,16.0,3.7099732857067185
midday,16163,0.4637466607133398,010,4,30.0,5.0,10.5,2.5,16.0,7.419946571413437
midday,16163,0.4637466607133398,102,3,30.0,9.72972972972973,10.5,4.864864864864865,11.27027027027027,5.226550203174668
midday,16164,0.30916444047555985,010,4,30.0,5.0,10.5,2.5,16.0,4.946631047608958
midday,16165,0.30916444047555985,010,4,30.0,5.0,10.5,2.5,16.0,4.946631047608958
midday,16166,0.4637466607133398,010,4,30.0,5.0,10.5,2.5,16.0,7.419946571413437
midday,16167,0.5410377708322297,010,4,30.0,5.0,10.5,2.5,16.0,8.656604333315675
midday,16168,1.0047844315455696,010,2,30.0,10.0,10.5,5.0,11.0,11.052628747001267
midday,16169,0.2318733303566699,010,4,30.0,5.0,10.5,2.5,16.0,3.7099732857067185
midday,16169,0.2318733303566699,007,2,30.0,10.0,10.5,5.0,11.0,2.550606633923369
midday,16170,0.2318733303566699,010,4,30.0,5.0,10.5,2.5,16.0,3.7099732857067185
midday,16170,0.2318733303566699,101,2,30.0,15.0,10.5,6.75,7.5,1.7390499776750243
midday,16171,0.6956199910700097,010,4,30.0,5.0,10.5,2.5,16.0,11.129919857120155
midday,16172,0.6183288809511197,010,4,30.0,5.0,10.5,2.5,16.0,9.893262095217915
midday,16173,0.2318733303566699,010,4,30.0,5.0,10.5,2.5,16.0,3.7099732857067185
midday,16174,0.6956199910700097,010,4,30.0,5.0,10.5,2.5,16.0,11.129919857120155
midday,16174,0.6956199910700097,022,3,28.125,11.25,10.03125,5.625,8.8125,6.130151171304461
midday,16175,0.2318733303566699,010,4,30.0,5.0,10.5,2.5,16.0,3.7099732857067185
